campus,dept_group,dept_group_detail,dept_name,roster_id,job_title,job_family,full_time_pct,total,empl_record
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-Clinical Immunology,R25-1031396,RESEARCH ASSOCIATE,Research Faculty,100,"$103,587.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-COHO CTR GENERALOPERATIONS,R25-1031401,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$66,646.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OP GENERAL OPERATIONS,R25-1031404,ASSISTANT PROFESSOR,Regular Faculty,100,"$122,903.00",0
CU Anschutz,H0115 -- H-SDM-SCHOOL OF DENTAL MEDICIN,H0129 -- H-SDM-DENTAL CLINICS,SDM-Dental Clinic Support Srvc,R25-1031406,LABORATORY TECHNOLOGY I,Class Staff - HealthCare & Srv,100,"$55,920.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVCFM BMO Trades SC,R25-1031409,ELECTRONICS SPECIALIST II,Class Staff-Physical Sc & Engg,100,"$73,152.00",0
CU Anschutz,H0401 -- H-CSPH - Colo School Pub Hlth,H0410 -- H-CSPH-Centers & Institutes,CSPH-LEAD GEN OPS,R25-1031411,RESEARCH SERVICES PROFESSIONAL,Univ Staff - Research Services,100,"$58,937.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-AN Adult GeneralOperations,R25-1031416,ASSISTANT PROFESSOR,Regular Faculty,70,"$231,116.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-ONC GENERAL OPERATIONS,R25-1031417,ASSISTANT PROFESSOR,Regular Faculty,80,"$315,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-HSPMED GEN OPERATIONS,R25-1031418,ASSISTANT PROFESSOR,Regular Faculty,100,"$265,369.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-PUL GENERAL OPERATIONS,R25-1031419,ASSISTANT PROFESSOR,Regular Faculty,100,"$207,500.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED Hemo-Thrombosis Ctr,R25-1031420,BUSINESS SERVICES PROGRAM MGR,Univ Staff - Business Services,100,"$127,674.00",0
CU Anschutz,H0115 -- H-SDM-SCHOOL OF DENTAL MEDICIN,H0127 -- H-SDM-ACADEMIC PROGRAMS,SDM-Dept Surgical Dentistry,R25-1031421,CLINICAL INSTRUCTOR,Clinical Faculty,20,"$24,700.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031422,SENIOR INSTRUCTOR,Regular Faculty,95,"$190,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS PULM&SLEEPMED-GENOPS,R25-1031423,ASSOC PROFESSOR CLINICAL PRACT,Clinical Faculty,100,"$235,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-PEDS Clinical,R25-1031424,ASSISTANT PROFESSOR,Regular Faculty,100,"$425,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031425,ASSISTANT PROFESSOR,Regular Faculty,100,"$214,600.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031426,ASSISTANT PROFESSOR,Regular Faculty,100,"$218,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS RHEUMATOLOGY-GENOPS,R25-1031427,ASSISTANT PROFESSOR,Regular Faculty,100,"$178,200.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS HospMed-GenOps,R25-1031428,ASSISTANT PROFESSOR,Regular Faculty,100,"$183,300.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS ID-GenOps,R25-1031429,ASSISTANT PROFESSOR,Regular Faculty,100,"$165,900.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS HospMed-GenOps,R25-1031430,ASSISTANT PROFESSOR,Regular Faculty,100,"$183,300.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS HospMed-GenOps,R25-1031431,ASSISTANT PROFESSOR,Regular Faculty,100,"$189,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Critical Care-GenOps,R25-1031432,ASSISTANT PROFESSOR,Regular Faculty,100,"$217,161.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS General Peds-GenOps,R25-1031433,ASSISTANT PROFESSOR,Regular Faculty,100,"$178,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS RHEUMATOLOGY-GENOPS,R25-1031434,ASSISTANT PROFESSOR,Regular Faculty,100,"$175,200.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Neurology-GenOps,R25-1031435,ASSISTANT PROFESSOR,Regular Faculty,100,"$214,500.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OB/GYN FAM GENERAL OPS,R25-1031436,RESEARCH SERVICES PRGM MGR,Univ Staff - Research Services,100,"$74,263.00",0
CU Anschutz,U0028 -- U-ADM-VC for Research,U0029 -- U-ADM-VCR OLAR,CSA-VCR OLAR CLAC Operations,R25-1031437,ADMIN ASSISTANT I,US-Auxilliary Funding (CS),100,"$48,925.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0034 -- H-SOM-Basic Science Depts,SOM-Pathology,R25-1031438,ASSISTANT PROFESSOR,Regular Faculty,100,"$246,398.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-TS Clinical,R25-1031439,ASSISTANT PROFESSOR,Regular Faculty,100,"$350,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-Surg Onc Clinical,R25-1031440,ASSISTANT PROFESSOR,Regular Faculty,100,"$252,535.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-UR DIV Clinical,R25-1031441,ASSISTANT PROFESSOR,Regular Faculty,100,"$400,050.00",0
CU Anschutz,U0067 -- U-ADM-VC Health Affairs Admini,H0470 -- H-ADM VCHA CRIO & COMPASS,ADM VCHA COMPASS GENOPS,R25-1031442,IT PRINCIPAL PROF,Univ Staff - Information Tech.,100,"$116,133.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS ID-GenOps,R25-1031443,ASSISTANT PROFESSOR,Regular Faculty,100,"$171,500.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031445,SENIOR INSTRUCTOR,Regular Faculty,100,"$231,420.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Allergy-Immun-GenOps,R25-1031448,PROFESSOR,Regular Faculty,100,"$198,300.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-BoneMarrow Transplant,R25-1031449,FINANCE/ACCTG SENIOR PROF,Univ Staff- Finance & Acct.,100,"$79,270.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-U of Colo Cancer Center,R25-1031450,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$68,503.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-AN Adult GeneralOperations,R25-1031451,INSTRUCTOR,Regular Faculty,75,"$89,750.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-Cardiology,R25-1031453,ASSOCIATE PROFESSOR,Regular Faculty,100,"$173,749.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS PULM&SLEEPMED-GENOPS,R25-1031454,RESEARCH SERVICES PRGM MGR,Univ Staff - Research Services,60,"$47,386.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-ORTHO GENERAL OPERATIONS,R25-1031455,INSTRUCTOR,Regular Faculty,50,"$39,650.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-NS GENERAL OPERATIONS,R25-1031456,ASSISTANT PROFESSOR,Regular Faculty,100,"$500,000.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVC VC Info Strategy&Svcs,R25-1031457,IT PRGM MGR,Univ Staff - Information Tech.,100,"$103,344.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-RAD GENERAL OPERATIONS,R25-1031458,ASSISTANT PROFESSOR,Regular Faculty,100,"$455,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OB/GYN GONC GENERAL OPS,R25-1031459,ASSISTANT PROFESSOR,Regular Faculty,100,"$313,153.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PM&R GENERAL OPERATIONS,R25-1031460,ASSISTANT PROFESSOR,Regular Faculty,100,"$223,988.00",1
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PM&R GENERAL OPERATIONS,R25-1031461,ASSISTANT PROFESSOR,Regular Faculty,100,"$244,274.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS CHA/PA Program,R25-1031463,ASSISTANT PROFESSOR,Regular Faculty,100,"$109,270.00",1
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OTO GENERAL OPERATIONS,R25-1031466,INSTRUCTOR,Regular Faculty,100,"$112,439.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-REN GENERAL OPERATIONS,R25-1031467,ASSOCIATE PROFESSOR,Regular Faculty,100,"$273,339.00",0
CU Anschutz,U0067 -- U-ADM-VC Health Affairs Admini,H0426 -- H-ADM VCHA COLORADO CTR FOR PM,ADM VCHA-CCPM DNA BANK GENOPS,R25-1031468,HEALTH CARE PROGRAM MGR,Univ Staff - Healthcare,100,"$95,870.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PM&R GENERAL OPERATIONS,R25-1031471,ASSISTANT PROFESSOR,Regular Faculty,100,"$236,332.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PSYCH-SP/G P3,R25-1031472,SENIOR INSTRUCTOR,Regular Faculty,100,"$255,552.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-Clinical Immunology,R25-1031473,HEALTH CARE PRINCIPAL PROF,Univ Staff - Healthcare,100,"$89,116.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-Geriatrics,R25-1031474,ASSISTANT PROFESSOR,Regular Faculty,100,"$225,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-ORTHO GENERAL OPERATIONS,R25-1031475,ASSISTANT PROFESSOR,Regular Faculty,100,"$463,013.00",0
CU Anschutz,U0028 -- U-ADM-VC for Research,U0039 -- U-ADM-AVC for Reg/Compliance,ADM-AVC EH&S Anschutz,R25-1031477,RESEARCH SERVICES PROFESSIONAL,Univ Staff - Research Services,100,"$75,217.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-PEDS Clinical,R25-1031480,RESEARCH SERVICES PRINCIPAL PR,Univ Staff - Research Services,100,"$88,770.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-RAD GENERAL OPERATIONS,R25-1031481,ASSOCIATE PROFESSOR,Regular Faculty,100,"$225,960.00",0
CU Anschutz,U0028 -- U-ADM-VC for Research,U0029 -- U-ADM-VCR OLAR,CSA-VCR OLAR CLAC Operations,R25-1031482,MATERIALS HANDLER I,US-Auxilliary Funding (CS),100,"$43,312.00",0
CU Anschutz,U0028 -- U-ADM-VC for Research,U0039 -- U-ADM-AVC for Reg/Compliance,ADM AVCRC COMIRB,R25-1031483,RESEARCH SERVICES MANAGER,Univ Staff - Research Services,100,"$99,606.00",0
CU Anschutz,H0132 -- H-CON-College of Nursing,H0147 -- H-CON-Dean College of Nursing,CON-DEAN ADMINISTRATION,R25-1031487,SR INSTRUCTOR CLINICAL PRACT,Clinical Faculty,100,"$120,319.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-ONC GENERAL OPERATIONS,R25-1031489,ASST PROFESSOR CLINICAL PRACT,Clinical Faculty,90,"$255,851.00",0
,Page of 139,,,Page,,of 139,,,
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031492,RESEARCH SERVICES PRINCIPAL PR,Univ Staff - Research Services,100,"$77,540.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OTO GENERAL OPERATIONS,R25-1031494,FINANCE/ACCTG PRINCIPAL PROF,Univ Staff- Finance & Acct.,100,"$72,491.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OTO GENERAL OPERATIONS,R25-1031495,ASSISTANT PROFESSOR,Regular Faculty,100,"$303,744.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-FM GENERAL OPERATIONS,R25-1031498,SENIOR INSTRUCTOR,Regular Faculty,100,"$136,906.00",0
CU Anschutz,H0132 -- H-CON-College of Nursing,H0147 -- H-CON-Dean College of Nursing,CON-DEAN ADMINISTRATION,R25-1031500,ASSISTANT PROFESSOR,Regular Faculty,100,"$136,300.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OTO GENERAL OPERATIONS,R25-1031501,INSTRUCTOR,Regular Faculty,100,"$113,350.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-ONC GENERAL OPERATIONS,R25-1031502,ASSOCIATE PROFESSOR,Regular Faculty,100,"$564,126.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-ONC GENERAL OPERATIONS,R25-1031502,DIRECTOR-FACULTY,Administrative Faculty,2.5,"$104,817.00",2
CU Anschutz,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0109 -- U-ADM-Chancellor Anschutz,ADM Access & Engagement,R25-1031506,STUDENT SERVICES PRGM MANAGER,Univ Staff - Student Services,100,"$75,203.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-U of Colo Cancer Center,R25-1031507,RESEARCH SERVICES PRGM MGR,Univ Staff - Research Services,100,"$81,190.00",0
CU Anschutz,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0109 -- U-ADM-Chancellor Anschutz,ADM-CHAN Advancement Anschutz,R25-1031508,HR PRINCIPAL PRO,Univ Staff - Human Resources,100,"$97,850.00",0
CU Anschutz,U0028 -- U-ADM-VC for Research,U0039 -- U-ADM-AVC for Reg/Compliance,ADM AVCRC - Administration,R25-1031510,RESEARCH SERVICES DIRECTOR,Univ Staff - Research Services,100,"$175,000.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AFEVC University Police,R25-1031513,PUBLIC SAFETY MANAGER,Univ Staff - Public Safety,100,"$114,784.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0034 -- H-SOM-Basic Science Depts,SOM-Pathology,R25-1031514,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,100,"$72,133.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVCOIT SC Admin,R25-1031516,IT PRINCIPAL PROF,Univ Staff - Information Tech.,100,"$135,895.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVCFM Infra Safety & Compl,R25-1031519,FACILITIES MANAGER,Univ Staff - Facilities,100,"$115,500.00",0
CU Anschutz,H0115 -- H-SDM-SCHOOL OF DENTAL MEDICIN,H0129 -- H-SDM-DENTAL CLINICS,SDM-Dental Clinic Clincl Affrs,R25-1031521,PROGRAM ASSISTANT I,Class Staff-Professional Srvce,100,"$60,024.00",0
CU Anschutz,H0401 -- H-CSPH - Colo School Pub Hlth,H0410 -- H-CSPH-Centers & Institutes,CSPH-CTRFORPUBLICHLTHPRACTICE,R25-1031522,BUSINESS SERVICES PRINCIPAL PR,Univ Staff - Business Services,100,"$78,413.00",0
CU Anschutz,H0115 -- H-SDM-SCHOOL OF DENTAL MEDICIN,H0127 -- H-SDM-ACADEMIC PROGRAMS,SDM-Dept Surgical Dentistry,R25-1031525,ADMIN ASSISTANT III,Class Staff-Admin Support,100,"$58,884.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVCFM Infra Safety & Compl,R25-1031526,FACILITIES DIRECTOR,Univ Staff - Facilities,100,"$152,963.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-GI Clinical,R25-1031527,PROFESSOR,Regular Faculty,50,"$204,956.00",0
CU Anschutz,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0109 -- U-ADM-Chancellor Anschutz,ADM-CHAN Advancement Anschutz,R25-1031529,DEVELOPMENT PROGRAM MGR,Univ Staff - Development,100,"$106,224.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-U of Colo Cancer Center,R25-1031533,RESEARCH SERVICES PRINCIPAL PR,Univ Staff - Research Services,100,"$74,825.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Kempe-GenOps,R25-1031534,INSTRUCTOR,Regular Faculty,100,"$89,377.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS DEV PEDS-GENOPS,R25-1031535,ASSOCIATE PROFESSOR,Regular Faculty,100,"$130,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-U of Colo Cancer Center,R25-1031536,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$76,931.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-HSPMED GEN OPERATIONS,R25-1031537,ASSISTANT PROFESSOR,Regular Faculty,90.75,"$213,230.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0034 -- H-SOM-Basic Science Depts,SOM-PHYS GENERAL OPERATIONS,R25-1031538,ASSOCIATE PROFESSOR,Regular Faculty,100,"$166,080.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-Infectious Disease,R25-1031541,INSTRUCTOR,Regular Faculty,80,"$106,951.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVC OIT Administration,R25-1031543,IT PRINCIPAL PROF,Univ Staff - Information Tech.,100,"$101,477.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-NEUR GENERAL OPERATIONS,R25-1031544,RESEARCH SERVICES PRGM MGR,Univ Staff - Research Services,100,"$97,760.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Hematology-Onc-GenOps,R25-1031546,INSTRUCTOR,Regular Faculty,100,"$134,649.00",0
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVC OIT Administration,R25-1031547,IT SENIOR PROF,Univ Staff - Information Tech.,100,"$99,010.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS PULM&SLEEPMED-GENOPS,R25-1031550,INSTRUCTOR,Regular Faculty,75,"$89,693.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0027 -- H-SOM-Centers & Institutes,SOM-COHO CTR GENERALOPERATIONS,R25-1031560,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$100,649.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-UR DIV Clinical,R25-1031561,SENIOR INSTRUCTOR,Regular Faculty,100,"$169,753.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PSYCH AD E&T Gen Ops,R25-1031563,POST-DOCTORAL FELLOW,Other Faculty,100,"$67,571.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0106 -- H-SOM-Other Programs,SOM-GME ADMINISTRATION,R25-1031565,BUSINESS SERVICES SENIOR PROF,Univ Staff - Business Services,100,"$78,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PM&R GENERAL OPERATIONS,R25-1031566,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$75,348.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PM&R GENERAL OPERATIONS,R25-1031567,CLINICAL INSTRUCTOR,Clinical Faculty,10,"$9,734.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-RHEUM GENRL OPERATIONS,R25-1031570,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$67,789.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-RAD GENERAL OPERATIONS,R25-1031572,ASSOCIATE PROFESSOR,Regular Faculty,100,"$475,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-RAD GENERAL OPERATIONS,R25-1031572,ASSOC CHAIR,Administrative Faculty,2.5,"$10,000.00",1
CU Anschutz,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0109 -- U-ADM-Chancellor Anschutz,ADM CHAN MIBH ADMIN,R25-1031576,HEALTH CARE SENIOR PROF,Univ Staff - Healthcare,100,"$90,541.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-RAD GENERAL OPERATIONS,R25-1031577,ASSISTANT PROFESSOR,Regular Faculty,100,"$470,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-PUL GENERAL OPERATIONS,R25-1031578,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$60,000.00",1
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-GI Clinical,R25-1031580,ASSISTANT PROFESSOR,Regular Faculty,100,"$149,622.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-SRG-GI Clinical,R25-1031580,CENTER DIRECTOR,Administrative Faculty,2.5,"$20,000.00",2
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-PEDS Neonatology-GenOps,R25-1031584,RESEARCH SERVICES SENIOR PROF,Univ Staff - Research Services,100,"$62,830.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-OP GENERAL OPERATIONS,R25-1031590,ASSISTANT PROFESSOR,Regular Faculty,100,"$241,672.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-ONC GENERAL OPERATIONS,R25-1031594,ASSISTANT RESEARCH PROFESSOR,Research Faculty,100,"$92,902.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-NEUR GENERAL OPERATIONS,R25-1031596,PROFESSOR,Regular Faculty,100,"$303,466.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-NEUR GENERAL OPERATIONS,R25-1031597,ASSOCIATE PROFESSOR,Regular Faculty,79.7,"$198,474.00",0
CU Anschutz,H0115 -- H-SDM-SCHOOL OF DENTAL MEDICIN,H0127 -- H-SDM-ACADEMIC PROGRAMS,SDM-Dept Surgical Dentistry,R25-1031599,CLINICAL INSTRUCTOR,Clinical Faculty,20,"$52,000.00",0
CU Anschutz,H0002 -- H-SOM-School of Medicine,H0047 -- H-SOM-Clinical Science Dept,SOM-MED-BoneMarrow Transplant,R25-1031600,SENIOR INSTRUCTOR,Regular Faculty,100,"$148,988.00",0
CU Anschutz,U0067 -- U-ADM-VC Health Affairs Admini,U0069 -- U-ADM-VCHA AHEC,ADM-VCHA-AHEC General Operatio,R25-1031604,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$75,193.00",1
CU Anschutz,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0107 -- U-ADM AF Executive VC,ADM AVCFM BMO Trades SC,R25-1031605,STRUCTURAL TRADES II,"Class Staff-Labor,Trades&Crfts",100,"$59,352.00",0
