campus,dept_group,dept_group_detail,dept_name,roster_id,job_title,job_family,full_time_pct,total,empl_record
CU Boulder,B0295 -- Health & Wellness Svcs,10450 -- HW Medical Services,HW Medical Services,R25-1020916,HEALTH CARE ASST DIR,Univ Staff - Healthcare,100,"$122,145.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,"B0083 -- VCAA-CollComm,Media,Dsgn&Info",Critical Media Practice,R25-1020927,LECTURER,Other Faculty,25,"$5,737.00",8
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Applied Mathematics,R25-1020930,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,75,"$90,100.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0013 -- B-Enrollment Management,Domestic Admissions-Operations,R25-1020969,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$70,824.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0231 -- B-Boulder Campus Development,Advancement,R25-1020970,EXTERNAL RELATIONS ASST DIR,Univ Staff- External Relations,100,"$77,778.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Chemical & Biological Engin,R25-1020971,TEMPORARY RESEARCHER,Research Faculty,2.5,$936.00,0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0084 -- B-VCAA-School of Law,School of Law,R25-1020976,ATTORNEY,Univ Staff - Audit and Legal,80,"$72,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1020977,FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$41,013.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,11285 -- HW Admin Services,HW Admin Services,R25-1020979,STRUCTURAL TRADES I,US-Auxilliary Funding (CS),100,"$45,782.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1020986,ADMIN ASSISTANT III,US-Auxilliary Funding (CS),100,"$66,713.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1021014,PIPE/MECH TRADES II,US-Auxilliary Funding (CS),100,"$72,467.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021015,SECURITY I,US-Auxilliary Funding (CS),2.5,"$1,012.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Cinema Studies,R25-1021022,LECTURER,Other Faculty,25,"$5,170.00",1
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess",Cont. Ed - Evening&Cred Admin,R25-1021022,LECTURER,Other Faculty,25,"$5,739.00",2
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess",Cont. Ed - Evening&Cred Admin,R25-1021029,LECTURER,Other Faculty,50,"$11,478.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess",Cont. Ed - Evening&Cred Admin,R25-1021030,LECTURER,Other Faculty,25,"$5,739.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess",Cont. Ed - Evening&Cred Admin,R25-1021031,LECTURER,Other Faculty,25,"$5,739.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Masters of the Environment,R25-1021038,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$70,605.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Biomedical Engineering,R25-1021042,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$70,720.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"CivilEng-Civil,Env&Arch Engin",R25-1021044,FINANCE/ACCTG MANAGER,Univ Staff- Finance & Acct.,100,"$96,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics,R25-1021066,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$67,881.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Facilities Maintenance Ops,R25-1021072,STRUCTURAL TRADES II,"Class Staff-Labor,Trades&Crfts",100,"$57,084.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Computer Science,R25-1021082,TEACHING PROFESSOR,Regular Faculty,100,"$120,649.00",1
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Computer Science,R25-1021082,TEACHING PROFESSOR-SR,Regular Faculty,100,"$2,311.00",3
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics,R25-1021087,TEMPORARY RESEARCHER,Research Faculty,2.5,"$1,820.00",3
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,"B0169 -- B-EVCAA,VC RIO",Office of Contracts & Grants,R25-1021093,RESEARCH SERVICES PROFESSIONAL,Univ Staff - Research Services,100,"$62,400.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Facilities Maintenance Ops,R25-1021100,PIPE/MECH TRADES II,"Class Staff-Labor,Trades&Crfts",100,"$74,952.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Cognitive Sci Institute-Admin,R25-1021103,ASSOCIATE PROFESSOR,Regular Faculty,50,"$71,030.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Psych-Psychology,R25-1021103,ASSOCIATE PROFESSOR,Regular Faculty,50,"$72,032.00",1
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0012 -- B-VCAA-Undergrad Ed, Assoc.VC",Student Acad Success Ctr,R25-1021116,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$64,628.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0066 -- B-VCAA-School of Education,School of Education,R25-1021116,ASST TEACHING PROFESSOR-CO,Regular Faculty,25,"$6,760.00",1
CU Boulder,B0119 -- B-Human Resources,B0120 -- B-Human Resources,Human Resources,R25-1021117,PROFESSIONAL ASSISTANT,Univ Staff- Prof. Support Sr,100,"$59,716.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Engineering-Bold Center,R25-1021118,BUSINESS SERVICES PROGRAM MGR,Univ Staff - Business Services,100,"$70,200.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0084 -- B-VCAA-School of Law,School of Law,R25-1021119,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$60,570.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021120,LEAD FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$41,016.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biology-MCD Instruction,R25-1021125,POSTDOCTORAL ASSOCIATE,Research Faculty,50,"$27,977.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Computer Science,R25-1021127,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$99,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,JILA,R25-1021136,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$58,927.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021156,RESEARCH ASSOCIATE,Research Faculty,100,"$104,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Ethnic Studies,R25-1021161,ASSOCIATE PROFESSOR,Regular Faculty,100,"$126,791.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021163,ASSISTANT PROFESSOR,Regular Faculty,100,"$262,500.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess",Cont. Ed - Evening&Cred Admin,R25-1021164,LECTURER,Other Faculty,25,"$6,085.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Engin Stud Supprt Advising Svc,R25-1021177,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$56,160.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1021186,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$48,000.00",1
CU Boulder,B0254 -- B-Department of Public Safety,11366 -- DPS Operations,DPS Operations,R25-1021202,POLICE COMMUNICATION SUPV,US-Auxilliary Funding (CS),100,"$100,000.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11366 -- DPS Operations,DPS Operations,R25-1021203,TECHNICIAN V,Class Staff-Professional Srvce,100,"$95,112.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11366 -- DPS Operations,DPS Operations,R25-1021205,TECHNICIAN V,Class Staff-Professional Srvce,100,"$95,112.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"CivilEng-Civil,Env&Arch Engin",R25-1021212,ASSISTANT PROFESSOR,Regular Faculty,100,"$109,325.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021238,PROFESSOR,Regular Faculty,100,"$316,324.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021238,DIRECTOR-FACULTY,Administrative Faculty,2.5,"$15,000.00",2
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,Center for Student Involvement,R25-1021239,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$57,203.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biology-MCD Instruction,R25-1021252,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$38,267.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biology-MCD Instruction,R25-1021252,LECTURER-SECONDARY RES FACULTY,Other Faculty,25,"$3,645.00",2
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,SL Communication & Marketing,R25-1021258,COMMUNICATION PROFESSIONAL,Univ Staff - Communication,100,"$72,280.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021267,IT ENTRY PROFESSIONAL,Univ Staff - Information Tech.,2.5,"$1,145.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Residence Life,R25-1021270,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$54,371.00",0
,Page of 110,,,Page,,of 110,,,
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021272,ACADEMIC SERVICES PRGM DIR,Univ Staff - Academic Services,100,"$97,344.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Residence Life,R25-1021274,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$54,371.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021280,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$143,684.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1021283,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$40,032.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021284,IT SENIOR PROF,Univ Staff - Information Tech.,100,"$109,044.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0013 -- B-Enrollment Management,EM Campus Visit Experience,R25-1021286,HOSPITALITY PROGRAM MGR,Univ Staff - Hospitality,100,"$62,733.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021289,IT ENTRY PROFESSIONAL,Univ Staff - Information Tech.,2.5,"$1,191.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021297,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$60,570.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021305,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$94,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,APS-Astro&Planet Sciences,R25-1021307,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$82,040.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,"B0083 -- VCAA-CollComm,Media,Dsgn&Info",Communication,R25-1021309,ASSISTANT PROFESSOR,Regular Faculty,100,"$85,000.00",1
CU Boulder,B0122 -- B-Finance & Business Strategy,11082 -- Finance and Business,Finance and Business,R25-1021310,FINANCE/ACCTG ASSOC DIR,Univ Staff- Finance & Acct.,100,"$104,517.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021311,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$134,420.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Computer Science,R25-1021318,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$63,814.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,SL Employee Experience,R25-1021319,HR PROFESSIONAL,Univ Staff - Human Resources,100,"$54,621.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0217 -- B-VC Strategic Relations,Strat Relations & Comms - MCS,R25-1021320,COMMUNICATION PROFESSIONAL,Univ Staff - Communication,75,"$58,374.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Psych-Psychology,R25-1021321,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$62,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021323,BUSINESS SERVICES SENIOR PROF,Univ Staff - Business Services,100,"$81,228.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,JILA,R25-1021335,FINANCE/ACCTG PROFESSIONAL,Univ Staff- Finance & Acct.,100,"$71,500.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Aero-Aerospace Engineering Sci,R25-1021340,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$115,543.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0013 -- B-Enrollment Management,Office of the Registrar,R25-1021341,IT PRGM MGR,Univ Staff - Information Tech.,100,"$95,622.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Poli Sci-Political Science,R25-1021342,PROFESSOR,Regular Faculty,100,"$233,676.00",1
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biology-MCD Instruction,R25-1021348,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$56,175.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Behavioral Sci Inst-Admin,R25-1021356,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$60,083.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0123 -- B-Budget & Finance,Budget & Fiscal Planning,R25-1021361,FINANCE/ACCTG PRINCIPAL PROF,Univ Staff- Finance & Acct.,100,"$124,531.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0231 -- B-Boulder Campus Development,Advancement,R25-1021380,EXTERNAL RELATIONS ASSOC DIR,Univ Staff- External Relations,100,"$88,400.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,I&R Business Services,R25-1021386,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$80,080.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,"B0083 -- VCAA-CollComm,Media,Dsgn&Info",Information Science,R25-1021390,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$96,577.00",1
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Psych-Psychology,R25-1021392,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$44,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021394,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$148,046.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021403,HEAD ATHLETIC COACH,Univ Staff - Athletics,100,"$130,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"Aero-CO Ctr,Astrodynamics Rsch",R25-1021404,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$78,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,History,R25-1021406,PROFESSOR,Regular Faculty,100,"$120,875.00",1
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,AVC Maintenance Operations,R25-1021408,FACILITIES PROFESSIONAL,Univ Staff - Facilities,100,"$79,389.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,History,R25-1021409,ASSISTANT PROFESSOR,Regular Faculty,100,"$90,942.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021415,ATHLETICS ASSOC DIR,Univ Staff - Athletics,100,"$130,091.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Distribution Srvcs,R25-1021421,MATERIALS HANDLER II,"Class Staff-Labor,Trades&Crfts",100,"$48,432.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1021425,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$40,032.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Env Health & Safety,R25-1021430,PROFESSIONAL ASSISTANT,Univ Staff- Prof. Support Sr,100,"$59,930.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021433,IT PRINCIPAL PROF,Univ Staff - Information Tech.,100,"$167,552.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1021438,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$79,480.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1021439,RESEARCH ASSOCIATE,Research Faculty,100,"$88,100.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,SL Technology Solutions,R25-1021440,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$81,120.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Cognitive Sci Institute-Admin,R25-1021450,RESEARCH ASSOCIATE,Research Faculty,100,"$72,930.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biochemistry,R25-1021453,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$65,000.00",5
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1021457,RESEARCH ASSOCIATE,Research Faculty,100,"$88,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Engin Stud Supprt Advising Svc,R25-1021458,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$58,240.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Behavioral Sci Inst-Admin,R25-1021462,SR PROFESSIONAL RESEARCH ASST,Research Faculty,60,"$50,132.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0086 -- B-VCAA-Libraries,Library Administration,R25-1021464,PROFESSIONAL ASSISTANT,Univ Staff- Prof. Support Sr,50,"$25,573.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,Environmental Center,R25-1021493,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$55,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1021496,ENGINEERING/ARCH PROGRAM MGR,Univ Staff - Eng. & Architect,100,"$86,727.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0084 -- B-VCAA-School of Law,Law-Law Library,R25-1021522,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$111,456.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0085 -- B-VCAA-College of Music,College of Music,R25-1021524,ASSISTANT PROFESSOR,Regular Faculty,100,"$76,905.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021533,SECURITY I,US-Auxilliary Funding (CS),2.5,$983.00,0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,SL Technology Solutions,R25-1021537,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$56,784.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1021538,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$41,844.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Residence Life,R25-1021544,PROFESSIONAL ASSISTANT,Univ Staff- Prof. Support Sr,100,"$55,500.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021551,IT SENIOR PROF,Univ Staff - Information Tech.,100,"$78,083.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10381 -- Counseling & Psych Services,Counseling & Psych Services,R25-1021555,HEALTH CARE MANAGER,Univ Staff - Healthcare,100,"$102,218.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Engin Stud Supprt Advising Svc,R25-1021561,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$59,280.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021569,SECURITY I,US-Auxilliary Funding (CS),2.5,"$1,012.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics,R25-1021580,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$110,004.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021581,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$63,274.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"Aero-CO Ctr,Astrodynamics Rsch",R25-1021593,SR PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$91,850.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,ATLAS,R25-1021594,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$66,560.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021597,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$82,160.00",1
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Museum-Administration,R25-1021599,TEMPORARY RESEARCHER,Research Faculty,2.5,$988.00,0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021600,ASSISTANT PROFESSOR,Regular Faculty,100,"$188,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Biofrontiers Institute,R25-1021605,SR PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$72,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,"CASA-Ctr,Astrophys&Space Astro",R25-1021607,POST-DOCTORAL FELLOW,Other Faculty,100,"$84,750.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021611,SECURITY I,US-Auxilliary Funding (CS),2.5,"$1,012.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1021615,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$87,500.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1021623,ASSISTANT PROFESSOR,Regular Faculty,100,"$262,500.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0100 -- B-VCSA-Dean of Students,Career Services,R25-1021628,STUDENT SERVICES PRGM MANAGER,Univ Staff - Student Services,100,"$70,304.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1021629,IT SENIOR PROF,Univ Staff - Information Tech.,100,"$100,264.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1021632,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$90,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Museum-Administration,R25-1021638,ACADEMIC SERVICES PROGRAM MGR,Univ Staff - Academic Services,100,"$70,000.00",0
