campus,dept_group,dept_group_detail,dept_name,roster_id,job_title,job_family,full_time_pct,total,empl_record
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029503,ASSISTANT PROFESSOR,Regular Faculty,100,"$69,253.00",0
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029503,ASSISTANT PROFESSOR-ST,Regular Faculty,2.5,"$9,000.00",1
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029503,DIRECTOR-FACULTY,Administrative Faculty,10,"$4,500.00",3
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029503,ASST TEACHING PROFESSOR-SR,Regular Faculty,2.5,"$3,663.00",4
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1029508,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$67,637.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40067 -- LAS-Anthropology,LAS-Anthropology,R25-1029514,LECTURER,Other Faculty,52.5,"$7,140.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1029550,LECTURER,Other Faculty,15,"$5,720.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1029558,LECTURER,Other Faculty,0.63,$200.00,0
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1029569,ASST DEAN,Univ Staff - Executive,100,"$115,053.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1029569,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1029575,BUSINESS SERVICES SENIOR PROF,Univ Staff - Business Services,100,"$56,378.00",0
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029617,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$53,000.00",0
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029617,ASST TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$4,500.00",1
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1029617,DIRECTOR-FACULTY,Administrative Faculty,10,"$4,500.00",2
UCCS,C0035 -- VCEMSA-Enrollment Management,C0015 -- VCEMSA-Student Suppt/Retention,VCEMSA-Academic Advising,R25-1029653,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$52,252.00",0
UCCS,C0017 -- AA-College of Nursing,40396 -- Beth-El Human Physio/Nutrition,Beth-El Human Physio/Nutrition,R25-1029653,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$1,500.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1029654,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1029654,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$5,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1029654,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,200.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1029655,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1029655,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,260.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1029655,TEMPORARY INSTRUCTIONAL FAC,Other Faculty,2.5,"$2,500.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1029655,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$5,000.00",3
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1029661,LECTURER,Other Faculty,22.5,"$3,060.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1029674,LECTURER,Other Faculty,45,"$6,270.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1029696,ASSOCIATE PROFESSOR,Regular Faculty,100,"$79,195.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1029696,ASSISTANT PROFESSOR-SR,Regular Faculty,2.5,$732.00,1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1029698,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1029698,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$5,000.00",1
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1029698,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,810.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1029698,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,060.00",3
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1029698,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$7,600.00",4
UCCS,C0017 -- AA-College of Nursing,40083 -- Beth-El Health Sciences,Beth-El Health Sciences,R25-1029745,ASSOCIATE PROFESSOR,Regular Faculty,100,"$89,253.00",0
UCCS,C0017 -- AA-College of Nursing,40083 -- Beth-El Health Sciences,Beth-El Health Sciences,R25-1029745,ASSOCIATE PROFESSOR-CO,Regular Faculty,2.5,"$3,387.00",1
UCCS,C0017 -- AA-College of Nursing,40083 -- Beth-El Health Sciences,Beth-El Health Sciences,R25-1029745,ASSOCIATE PROFESSOR-SR,Regular Faculty,2.5,$500.00,2
UCCS,C0035 -- VCEMSA-Enrollment Management,C0037 -- VCEMSA-FinAid/StdEmpl/Schlrshp,VCEMSA-Financial Aid Admin,R25-1029766,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$61,231.00",0
UCCS,C0038 -- VCAF-Admin Services,40239 -- VCAF-Financial Services,VCAF-Financial Services,R25-1029767,FINANCE/ACCTG MANAGER,Univ Staff- Finance & Acct.,100,"$78,122.00",0
UCCS,C0038 -- VCAF-Admin Services,40117 -- VCAF-Facility Services,VCAF-Facility Services,R25-1029800,CUSTODIAN III,"Class Staff-Labor,Trades&Crfts",100,"$56,340.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1029803,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,2.5,"$1,098.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1029803,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",1
UCCS,C0017 -- AA-College of Nursing,40083 -- Beth-El Health Sciences,Beth-El Health Sciences,R25-1029803,LECTURER,Other Faculty,45,"$8,000.00",6
UCCS,C0010 -- AA-College of Education,40041 -- COE-Teaching & Learning,COE-Teaching & Learning,R25-1029834,LECTURER,Other Faculty,10,"$5,100.00",0
UCCS,C0010 -- AA-College of Education,40041 -- COE-Teaching & Learning,COE-Teaching & Learning,R25-1029834,LECTURER,Other Faculty,22.5,"$1,500.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1029861,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$46,000.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1029861,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,135.00",1
UCCS,C0010 -- AA-College of Education,40041 -- COE-Teaching & Learning,COE-Teaching & Learning,R25-1029862,LECTURER,Other Faculty,22.5,"$7,000.00",0
UCCS,C0035 -- VCEMSA-Enrollment Management,C0037 -- VCEMSA-FinAid/StdEmpl/Schlrshp,VCEMSA-Financial Aid Admin,R25-1029933,HR PROFESSIONAL,Univ Staff - Human Resources,100,"$54,096.00",0
UCCS,C0039 -- VCAF-Auxiliary Services,40130 -- VCAF-Family Dev Center,VCAF-Family Dev Center,R25-1029969,BUSINESS SERVICES ASSOC DIR,Univ Staff - Business Services,100,"$69,870.00",0
UCCS,C0011 -- AA-College of Engineering,40043 -- EAS-Electrical Engineering,EAS-Electrical Engineering,R25-1030005,ASSOCIATE PROFESSOR,Regular Faculty,100,"$114,172.00",0
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1030013,LECTURER,Other Faculty,22.5,"$3,000.00",0
,Page of 29,,,Page,,of 29,,,
UCCS,C0007 -- AA-Administration,40018 -- AA-Provost,AA-Provost,R25-1030033,DEAN,Univ Staff - Executive,100,"$227,700.00",1
UCCS,C0021 -- VCEMSA-Athletics,40009 -- VCEMSA-Intercolleg Athletics,VCEMSA-Intercolleg Athletics,R25-1030056,ATHLETICS ASSOC DIR,Univ Staff - Athletics,100,"$72,800.00",0
UCCS,C0038 -- VCAF-Admin Services,40117 -- VCAF-Facility Services,VCAF-Facility Services,R25-1030073,GROUNDS & NURSERY II,"Class Staff-Labor,Trades&Crfts",100,"$51,096.00",0
UCCS,C0026 -- VCAF-Public Safety,40121 -- VCAF-Police Operations,VCAF-Police Operations,R25-1030134,POLICE OFFICER II,Class Staff-Enforce & Protect.,100,"$81,300.00",0
UCCS,C0013 -- Chanc-Ent Center For Arts,40255 -- Chanc-Ent-Ent Center Admin,Chanc-Ent-Ent Center Admin,R25-1030182,HOSPITALITY PROFESSIONAL,Univ Staff - Hospitality,75,"$34,585.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030191,LECTURER,Other Faculty,15,"$3,367.00",1
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030191,LECTURER,Other Faculty,34,"$8,558.00",2
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030191,LECTURER,Other Faculty,8.13,"$1,783.00",3
UCCS,C0005 -- VCAF-Administration,C0024 -- VCAF-Resource Management,VCAF-RM-Human Resources,R25-1030224,HR PRGM DIR,Univ Staff - Human Resources,100,"$88,000.00",0
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030227,ASSISTANT PROFESSOR,Regular Faculty,100,"$156,176.00",0
UCCS,C0011 -- AA-College of Engineering,40045 -- EAS-Computer Science,EAS-Computer Science,R25-1030253,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$73,500.00",0
UCCS,C0011 -- AA-College of Engineering,40045 -- EAS-Computer Science,EAS-Computer Science,R25-1030253,ASST TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$14,700.00",1
UCCS,C0035 -- VCEMSA-Enrollment Management,C0036 -- VCEMSA-Enrollment Mgmt Unit,VCEMSA-Registrar,R25-1030255,ACADEMIC SERVICES PRGM DIR,Univ Staff - Academic Services,100,"$66,279.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030255,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",2
UCCS,C0017 -- AA-College of Nursing,40399 -- Beth-El Clinic Operations,Beth-El Clinic Operations,R25-1030286,HEALTH CARE TECH II,US-Auxilliary Funding (CS),100,"$56,192.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1030317,ASSISTANT TEACHING PROFESSOR,Regular Faculty,50,"$26,393.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1030317,ASST TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$2,090.00",1
UCCS,C0017 -- AA-College of Nursing,40399 -- Beth-El Clinic Operations,Beth-El Clinic Operations,R25-1030331,HEALTH CARE SENIOR PROF,Univ Staff - Healthcare,60,"$71,323.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1030337,LECTURER,Other Faculty,45,"$6,270.00",0
UCCS,40262 -- VCUA-Strategic Communications,,VCUA-Strategic Communications,R25-1030343,COMMUNICATION PROGRAM MGR,Univ Staff - Communication,100,"$63,240.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40064 -- LAS-Geography,LAS-Geography,R25-1030361,ASSOCIATE PROFESSOR,Regular Faculty,100,"$85,497.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1030361,DIRECTOR-FACULTY,Administrative Faculty,2.5,"$3,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40064 -- LAS-Geography,LAS-Geography,R25-1030361,ASSOCIATE PROFESSOR-SR,Regular Faculty,2.5,"$1,314.00",3
UCCS,C0003 -- Chancellor,40001 -- Chancellors Office,Chancellors Office,R25-1030365,ASSOC VICE CHANCELLOR,Univ Staff - Executive,100,"$132,832.00",0
UCCS,C0026 -- VCAF-Public Safety,40121 -- VCAF-Police Operations,VCAF-Police Operations,R25-1030393,PUBLIC SAFETY PROFESSIONAL,Univ Staff - Public Safety,50,"$30,358.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1030413,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1030413,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,200.00",2
UCCS,C0007 -- AA-Administration,40362 -- AA-Campus Extended Studies,AA-Campus Extended Studies,R25-1030413,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$4,000.00",3
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030413,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,264.00",4
UCCS,C0010 -- AA-College of Education,40038 -- COE - Counseling and Human Ser,COE - Counseling and Human Ser,R25-1030425,LECTURER,Other Faculty,22.5,"$3,000.00",0
UCCS,C0041 -- VCAF-INFRASTRUCTURE AND SUSTAI,C0042 -- VCAF-PARKING & TRANSPORTATION,VCAF-Parking Operations,R25-1030519,EQUIPMENT OPERATOR I,US-Auxilliary Funding (CS),100,"$52,304.00",0
UCCS,40376 -- VCUA-Operations,,VCUA-Operations,R25-1030552,EXTERNAL RELATIONS PRGM DIR,Univ Staff- External Relations,100,"$99,283.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030552,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",1
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1030567,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,50,"$30,523.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1030567,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$6,783.00",1
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1030567,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,000.00",2
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1030567,DIRECTOR-FACULTY,Administrative Faculty,10,"$4,500.00",4
UCCS,C0013 -- Chanc-Ent Center For Arts,40255 -- Chanc-Ent-Ent Center Admin,Chanc-Ent-Ent Center Admin,R25-1030627,EXTERNAL REL PRINCIPAL PROF,Univ Staff- External Relations,100,"$51,230.00",0
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030633,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$100,000.00",0
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030633,ASST TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$2,000.00",1
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030633,ASST TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$6,000.00",2
UCCS,C0014 -- VCEMSA-Health & Wellness,40334 -- VCEMSA-Recreation,VCEMSA-Recreation,R25-1030695,STUDENT SERVICES PRGM DIRECTOR,Univ Staff - Student Services,100,"$67,565.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030695,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",1
UCCS,C0017 -- AA-College of Nursing,40399 -- Beth-El Clinic Operations,Beth-El Clinic Operations,R25-1030701,HEALTH CARE TECH III,US-Auxilliary Funding (CS),100,"$54,282.00",0
UCCS,C0014 -- VCEMSA-Health & Wellness,40127 -- VCEMSA-Health & Wellness Admin,VCEMSA-Health & Wellness Admin,R25-1030725,STUDENT SERVICES DIRECTOR,Univ Staff - Student Services,100,"$96,141.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030725,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",1
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030725,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$4,000.00",2
UCCS,C0019 -- VCAF-Information Technology,40087 -- VCAF-IT Administrative Ops,VCAF-IT Administrative Ops,R25-1030737,IT SENIOR PROF,Univ Staff - Information Tech.,100,"$69,231.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40235 -- LAS-Innovation Program,LAS-Innovation Program,R25-1030793,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$57,082.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030793,ASST TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,060.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40076 -- LAS-Political Science,LAS-Political Science,R25-1030797,LECTURER,Other Faculty,67.5,"$9,405.00",0
UCCS,C0014 -- VCEMSA-Health & Wellness,40140 -- VCEMSA-Disability Services,VCEMSA-Disability Services,R25-1030823,ACADEMIC SERVICES PROGRAM MGR,Univ Staff - Academic Services,100,"$63,067.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030846,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,80,"$68,011.00",0
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030846,ASST TEACHING PROFESSOR-CO,Regular Faculty,2.5,$400.00,1
UCCS,C0017 -- AA-College of Nursing,40081 -- Beth-El UG Nursing,Beth-El UG Nursing,R25-1030846,ASST TEACHING PROFESSOR-ST,Regular Faculty,2.5,$500.00,2
UCCS,C0041 -- VCAF-INFRASTRUCTURE AND SUSTAI,C0042 -- VCAF-PARKING & TRANSPORTATION,VCAF-Transportation Srvcs,R25-1030850,EQUIPMENT OPERATOR I,US-Auxilliary Funding (CS),2.5,"$1,166.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40235 -- LAS-Innovation Program,LAS-Innovation Program,R25-1030880,ACADEMIC SERVICES DIRECTOR,Univ Staff - Academic Services,100,"$106,311.00",0
UCCS,C0009 -- AA-College of Business,40025 -- BUS-Administrative Ops,BUS-Administrative Ops,R25-1030880,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$5,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40235 -- LAS-Innovation Program,LAS-Innovation Program,R25-1030880,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$5,800.00",2
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40063 -- LAS-Chemistry,LAS-Chemistry,R25-1030902,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$50,000.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40237 -- LAS Theatre,LAS Theatre,R25-1030911,LECTURER,Other Faculty,22.5,"$3,135.00",0
UCCS,C0039 -- VCAF-Auxiliary Services,40130 -- VCAF-Family Dev Center,VCAF-Family Dev Center,R25-1030917,BUSINESS SERVICES DIRECTOR,Univ Staff - Business Services,100,"$90,615.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030940,LECTURER,Other Faculty,22.5,"$3,060.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1030977,TEACHING PROFESSOR,Regular Faculty,100,"$62,000.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1030977,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$9,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1030983,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40054 -- LAS-English,LAS-English,R25-1030983,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$3,260.00",1
UCCS,C0014 -- VCEMSA-Health & Wellness,40334 -- VCEMSA-Recreation,VCEMSA-Recreation,R25-1030984,FACILITIES PROGRAM MGR,Univ Staff - Facilities,100,"$78,122.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1030984,LECTURER-SECONDARY STAFF MBR,Other Faculty,2.5,"$3,060.00",1
UCCS,C0035 -- VCEMSA-Enrollment Management,C0015 -- VCEMSA-Student Suppt/Retention,VCEMSA-Academic Advising,R25-1031006,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,50,"$26,000.00",0
UCCS,C0007 -- AA-Administration,40363 -- AA-Undergraduate Education,AA-Undergraduate Education,R25-1031006,LECTURER,Other Faculty,22.5,"$3,264.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1031014,ASSOCIATE TEACHING PROFESSOR,Regular Faculty,100,"$56,100.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40051 -- LAS-Administrative Operations,LAS-Administrative Operations,R25-1031014,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$5,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1031014,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$6,270.00",4
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1031015,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$51,893.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1031015,ASST TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$15,675.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40068 -- LAS-Communication,LAS-Communication,R25-1031015,ASST TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$5,000.00",2
UCCS,C0010 -- AA-College of Education,40041 -- COE-Teaching & Learning,COE-Teaching & Learning,R25-1031017,LECTURER,Other Faculty,22.5,"$2,500.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1031019,LECTURER,Other Faculty,22.5,"$6,000.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1031024,LECTURER,Other Faculty,22.5,"$3,000.00",0
UCCS,C0010 -- AA-College of Education,40041 -- COE-Teaching & Learning,COE-Teaching & Learning,R25-1031024,LECTURER,Other Faculty,22.5,"$3,000.00",1
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1031067,ASSISTANT PROFESSOR,Regular Faculty,100,"$80,710.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1031077,RESEARCH SERVICES ENTRY PROF,Univ Staff - Research Services,100,"$45,430.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1031125,TEACHING PROFESSOR,Regular Faculty,100,"$62,000.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40062 -- LAS-Biology,LAS-Biology,R25-1031125,ASSC TEACHING PROFESSOR-ST,Regular Faculty,2.5,"$9,000.00",1
UCCS,C0035 -- VCEMSA-Enrollment Management,C0015 -- VCEMSA-Student Suppt/Retention,VCEMSA-Academic Advising,R25-1031138,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$52,205.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1031153,ASSOCIATE PROFESSOR,Regular Faculty,100,"$83,814.00",0
UCCS,C0010 -- AA-College of Education,"40040 -- COE-Leadership, Research & Fou","COE-Leadership, Research & Fou",R25-1031153,ASSOC CHAIR,Administrative Faculty,10,"$7,500.00",4
UCCS,C0034 -- VCEMSA-Enrollment Strategy,40379 -- VCEMSA-Strategy&Communications,VCEMSA-Strategy&Communications,R25-1031175,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$58,064.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40389 -- LAS-Visual Arts,LAS-Visual Arts,R25-1031196,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$55,305.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1031199,TEACHING PROFESSOR,Regular Faculty,100,"$62,000.00",0
UCCS,"C0012 -- AA-College of Letters,Arts&Sci",40057 -- LAS-Philosophy,LAS-Philosophy,R25-1031199,ASSC TEACHING PROFESSOR-CO,Regular Faculty,2.5,"$2,835.00",1
